type,language,license,rightsHolder,accessRights,datasetID,institutionCode,datasetName,eventID,eventDate,samplingProtocol,locationID,waterBody,countryCode,stateProvince,municipality,minimumDepthInMeters,maximumDepthInMeters,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimLatitude,verbatimLongitude,verbatimSRS,verbatimCoordinateSystem
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21461388,2009-09-28,transect monitoring,TR103700.1,PRINSENLOOP,BE,Limburg,Hamont-Achel,0,0.8,Achel; Kluizerweg; zijweg in bocht naar RWZI toe; onverhard zandwegje langs RWZI afrijden tot aan brugje.  Begin traject 10m afw brug over zandwegje.,51.29708,5.48033,WGS84,100,221385,227530,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21461389,2009-09-28,transect monitoring,TR103700.2,PRINSENLOOP,BE,Limburg,Hamont-Achel,0,0.8,Achel; Kluizerdijk; begin traject opw brug aan MP 103700,51.29202,5.47804,WGS84,100,220820,227379,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21461390,2009-09-28,transect monitoring,TR103700.3,PRINSENLOOP,BE,Limburg,Hamont-Achel,0,0.7,Achel; opw brug aan St-Odilialaan,51.28705,5.47001,WGS84,100,220258,226827,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21596708,2012-08-29,transect monitoring,TR108000.1,LOZERBROEKBEEK,BE,Limburg,Bocholt,0,1,begin MF-traject ongeveer 500m afw MP 108000 (aan overhangende boom),51.20130,5.64134,WGS84,100,210911,238942,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21596709,2012-08-29,transect monitoring,TR108000.2,LOZERBROEKBEEK,BE,Limburg,Bocholt,0,1,Begin MF-traject afw MP 108000 aan voetgangersbrug,51.20224,5.63817,WGS84,100,211012,238719,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21596710,2012-08-29,transect monitoring,TR108000.3,LOZERBROEKBEEK,BE,Limburg,Bocholt,0,0.6,Begin MF-traject ongeveer 80m opw MP 108000,51.20309,5.63522,WGS84,100,211102,238511,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21345222,2007-07-20,transect monitoring,TR112000.1,LOSSING,BE,Limburg,Kinrooi,0,1,"Molenbeersel, Bekerstr, 20m opw brug",51.16959,5.76846,WGS84,100,207544,247892,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21513522,2010-07-22,transect monitoring,TR112000.1,LOSSING,BE,Limburg,Kinrooi,0,0.9,"Molenbeersel, Bekerstr, 20m opw brug",51.16959,5.76846,WGS84,100,207544,247892,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21642476,2013-09-23,transect monitoring,TR112000.1,LOSSING,BE,Limburg,Kinrooi,0,1,"Molenbeersel, Bekerstr, 20m opw brug",51.16959,5.76846,WGS84,100,207544,247892,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21735010,2016-08-25,transect monitoring,TR112000.1,LOSSING,BE,Limburg,Kinrooi,0,0.8,"Molenbeersel, Bekerstr, 20m opw brug",51.16959,5.76846,WGS84,100,207544,247892,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21876863,2019-07-16,transect monitoring,TR112000.1,LOSSING,BE,Limburg,Kinrooi,0,0.8,"Molenbeersel, Bekerstr, 20m opw brug",51.16959,5.76846,WGS84,100,207544,247892,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21345243,2007-08-02,transect monitoring,TR112000.2,LOSSING,BE,Limburg,Kinrooi,0,1.2,"Molenbeersel, Weertersteenweg, onverhard pad natuurreservaat, 30m opw brug",51.16452,5.73998,WGS84,100,206942,245911,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21513523,2010-07-16,transect monitoring,TR112000.2,LOSSING,BE,Limburg,Kinrooi,0,1.1,"Molenbeersel, Weertersteenweg, onverhard pad natuurreservaat, 30m opw brug",51.16452,5.73998,WGS84,100,206942,245911,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21642477,2013-09-25,transect monitoring,TR112000.2,LOSSING,BE,Limburg,Kinrooi,0,1.2,"Molenbeersel, Weertersteenweg, onverhard pad natuurreservaat, 30m opw brug",51.16452,5.73998,WGS84,100,206942,245911,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21735011,2016-08-25,transect monitoring,TR112000.2,LOSSING,BE,Limburg,Kinrooi,0,0.5,"Molenbeersel, Weertersteenweg, onverhard pad natuurreservaat, 30m opw brug",51.16452,5.73998,WGS84,100,206942,245911,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21876891,2019-07-16,transect monitoring,TR112000.2,LOSSING,BE,Limburg,Kinrooi,0,1,"Molenbeersel, Weertersteenweg, onverhard pad natuurreservaat, 30m opw brug",51.16452,5.73998,WGS84,100,206942,245911,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21345244,2007-08-02,transect monitoring,TR112000.3,LOSSING,BE,Limburg,Kinrooi,0,1.4,"Molenbeersel, Grootbroekstr, onverharde weg thv Donkerdijk, to richting natuurreservaat",51.15817,5.71533,WGS84,100,206205,244200,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21513524,2010-07-16,transect monitoring,TR112000.3,LOSSING,BE,Limburg,Kinrooi,0,1.5,"Molenbeersel, Grootbroekstr, onverharde weg thv Donkerdijk, to richting natuurreservaat",51.15817,5.71533,WGS84,100,206205,244200,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21642478,2013-09-25,transect monitoring,TR112000.3,LOSSING,BE,Limburg,Kinrooi,0,1,"Molenbeersel, Grootbroekstr, onverharde weg thv Donkerdijk, to richting natuurreservaat",51.15817,5.71533,WGS84,100,206205,244200,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21735012,2016-08-25,transect monitoring,TR112000.3,LOSSING,BE,Limburg,Kinrooi,0,0.5,"Molenbeersel, Grootbroekstr, onverharde weg thv Donkerdijk, to richting natuurreservaat",51.15817,5.71533,WGS84,100,206205,244200,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21876892,2019-07-16,transect monitoring,TR112000.3,LOSSING,BE,Limburg,Kinrooi,0,1,"Molenbeersel, Grootbroekstr, onverharde weg thv Donkerdijk, to richting natuurreservaat",51.15817,5.71533,WGS84,100,206205,244200,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21345245,2007-08-03,transect monitoring,TR112100.1,LOSSING L1,BE,Limburg,Kinrooi,0,1.4,"Molenbeersel, 100m opw 112100, vanaf afrastering paardenwei (2de bocht)",51.15969,5.70870,WGS84,100,206365,243733,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21642479,2013-09-25,transect monitoring,TR112100.1,LOSSING L1,BE,Limburg,Kinrooi,0,0.8,"Molenbeersel, 100m opw 112100, vanaf afrastering paardenwei (2de bocht)",51.15969,5.70870,WGS84,100,206365,243733,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21735013,2016-09-06,transect monitoring,TR112100.1,LOSSING L1,BE,Limburg,Kinrooi,0,0.5,"Molenbeersel, 100m opw 112100, vanaf afrastering paardenwei (2de bocht)",51.15969,5.70870,WGS84,100,206365,243733,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21345246,2007-08-03,transect monitoring,TR112100.2,LOSSING L1,BE,Limburg,Kinrooi,0,1,"Molenbeersel, Grensweg (NL) richting Broekmolen, 1ste onverharde weg rechts, dan links, 20m afw onderkokering A-beek",51.17959,5.67647,WGS84,100,208539,241440,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21642480,2013-08-20,transect monitoring,TR112100.2,LOSSING L1,BE,Limburg,Kinrooi,0,1.2,"Molenbeersel, Grensweg (NL) richting Broekmolen, 1ste onverharde weg rechts, dan links, 20m afw onderkokering A-beek",51.17959,5.67647,WGS84,100,208539,241440,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21735014,2016-09-06,transect monitoring,TR112100.2,LOSSING L1,BE,Limburg,Kinrooi,0,2,"Molenbeersel, Grensweg (NL) richting Broekmolen, 1ste onverharde weg rechts, dan links, 20m afw onderkokering A-beek",51.17959,5.67647,WGS84,100,208539,241440,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21596608,2012-09-11,transect monitoring,TR112950.1,HORSTGATERBEEK,BE,Limburg,Bree,0,0.4,"Bree, Beerselerdijk, einde traject 10m afw onderkokering met landwegje",51.15448,5.68589,WGS84,100,205757,242148,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21833270,2018-08-21,transect monitoring,TR112950.1,HORSTGATERBEEK,BE,Limburg,Bree,0,0.6,"Bree, Beerselerdijk, einde traject 10m afw onderkokering met landwegje",51.15448,5.68589,WGS84,100,205757,242148,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21596609,2012-09-11,transect monitoring,TR112950.2,HORSTGATERBEEK,BE,Limburg,Bree,0,0.3,"Bree, Processieweg, einde MF-traject 10m afw brug",51.15284,5.66058,WGS84,100,205543,240381,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21833271,2018-08-21,transect monitoring,TR112950.2,HORSTGATERBEEK,BE,Limburg,Bree,0,0.2,"Bree, Processieweg, einde MF-traject 10m afw brug",51.15284,5.66058,WGS84,100,205543,240381,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21596610,2012-07-31,transect monitoring,TR112950.3,HORSTGATERBEEK,BE,Limburg,Bree,0,0.3,"Bree, einde MF-traject 10m afw verval aan MP 113000",51.14674,5.64279,WGS84,100,204843,239148,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21833272,2018-08-21,transect monitoring,TR112950.3,HORSTGATERBEEK,BE,Limburg,Bree,0,0.3,"Bree, einde MF-traject 10m afw verval aan MP 113000",51.14674,5.64279,WGS84,100,204843,239148,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21345247,2007-07-13,transect monitoring,TR113500.1,ITTERBEEK II,BE,Limburg,Kinrooi,0,0.6,"Kessenich/Thorn, via Beekstr begin traject einde gemeentekerkhof",51.16072,5.83317,WGS84,100,206644,252437,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21513525,2010-07-22,transect monitoring,TR113500.1,ITTERBEEK II,BE,Limburg,Kinrooi,0,0.6,"Kessenich/Thorn, via Beekstr begin traject einde gemeentekerkhof",51.16072,5.83317,WGS84,100,206644,252437,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21735236,2016-06-23,transect monitoring,TR113500.1,ITTERBEEK II,BE,Limburg,Kinrooi,0,0.7,"Kessenich/Thorn, via Beekstr begin traject einde gemeentekerkhof",51.16072,5.83317,WGS84,100,206644,252437,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21876895,2019-09-17,transect monitoring,TR113500.1,ITTERBEEK II,BE,Limburg,Kinrooi,0,0.6,"Kessenich/Thorn, via Beekstr begin traject einde gemeentekerkhof",51.16072,5.83317,WGS84,100,206644,252437,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21434429,2009-07-02,transect monitoring,TR113500.2,ITTERBEEK II,BE,Limburg,Kinrooi,0,0.6,"Ittervoortweg; onverharde weg langs sportpark, links en vervolgens rechtsaf tss de velden door, begin traject 10m afw prikkeldraad + stuk tot aan bocht, opw brug (ca 30m)",51.16151,5.83327,WGS84,100,206732,252442,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21513526,2010-08-31,transect monitoring,TR113500.2,ITTERBEEK II,BE,Limburg,Kinrooi,0,0.6,"Ittervoortweg; onverharde weg langs sportpark, links en vervolgens rechtsaf tss de velden door, begin traject 10m afw prikkeldraad + stuk tot aan bocht, opw brug (ca 30m)",51.16151,5.83327,WGS84,100,206732,252442,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21660113,2014-08-05,transect monitoring,TR113500.2,ITTERBEEK II,BE,Limburg,Kinrooi,0,0.4,"Ittervoortweg; onverharde weg langs sportpark, links en vervolgens rechtsaf tss de velden door, begin traject 10m afw prikkeldraad + stuk tot aan bocht, opw brug (ca 30m)",51.16151,5.83327,WGS84,100,206732,252442,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21735235,2016-06-23,transect monitoring,TR113500.2,ITTERBEEK II,BE,Limburg,Kinrooi,0,0.6,"Ittervoortweg; onverharde weg langs sportpark, links en vervolgens rechtsaf tss de velden door, begin traject 10m afw prikkeldraad + stuk tot aan bocht, opw brug (ca 30m)",51.16151,5.83327,WGS84,100,206732,252442,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21876896,2019-09-17,transect monitoring,TR113500.2,ITTERBEEK II,BE,Limburg,Kinrooi,0,0.5,"Ittervoortweg; onverharde weg langs sportpark, links en vervolgens rechtsaf tss de velden door, begin traject 10m afw prikkeldraad + stuk tot aan bocht, opw brug (ca 30m)",51.16151,5.83327,WGS84,100,206732,252442,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21345248,2007-07-12,transect monitoring,TR114000.1,ITTERBEEK I,BE,Limburg,Kinrooi,0,0.6,"Kessenich, opw 114000",51.15707,5.79221,WGS84,100,206182,249580,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21513557,2010-07-15,transect monitoring,TR114000.1,ITTERBEEK I,BE,Limburg,Kinrooi,0,0.4,"Kessenich, opw 114000",51.15707,5.79221,WGS84,100,206182,249580,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21660114,2014-08-04,transect monitoring,TR114000.1,ITTERBEEK I,BE,Limburg,Kinrooi,0,1,"Kessenich, opw 114000",51.15707,5.79221,WGS84,100,206182,249580,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21735237,2016-06-22,transect monitoring,TR114000.1,ITTERBEEK I,BE,Limburg,Kinrooi,0,1.2,"Kessenich, opw 114000",51.15707,5.79221,WGS84,100,206182,249580,EPSG:31370,Belgian Lambert 72
